Id,SalePrice
2221,257349.129545
2222,235201.39261
2223,270020.33494
2224,233629.32038
2225,155117.509511
2226,172528.898974
2227,211379.040394
2228,266129.624156
2229,241370.776609
2230,150494.410367
2231,222985.111707
2232,197424.12437
2233,175511.714234
2234,239811.457007
2235,216054.571701
2236,268715.992235
2237,300829.612933
2238,238381.84862
2239,130113.783004
2240,172682.672665
2241,141331.738168
2242,138451.806353
2243,128523.701532
2244,92401.081587
2245,80115.3774771
2246,128697.557375
2247,115605.644092
2248,107866.550022
2249,118762.822579
2250,130609.458812
2251,125577.07221
2252,194675.300445
2253,164358.486637
2254,180857.223294
2255,194221.174588
2256,194912.374097
2257,216612.985837
2258,191768.144898
2259,185880.194121
2260,161984.587829
2261,208155.167346
2262,227504.855377
2263,295053.22123
2264,359907.546582
2265,184610.186496
2266,275479.511175
2267,316154.50906
2268,342334.079225
2269,174877.817825
2270,191517.970087
2271,226109.879198
2272,215356.043689
2273,166803.984556
2274,182480.103812
2275,173767.043759
2276,192986.818936
2277,193984.847552
2278,166961.287683
2279,120468.939313
2280,83668.4801985
2281,189045.231236
2282,188283.36046
2283,127533.647265
2284,139505.260226
2285,157623.326477
2286,114193.412564
2287,307345.092901
2288,278952.821973
2289,314769.433783
2290,356306.876272
2291,303279.955018
2292,346440.208263
2293,371027.094139
2294,351762.4148
2295,371148.925344
2296,283907.271049
2297,273633.274038
2298,307292.611705
2299,343251.035975
2300,295415.276259
2301,258443.054739
2302,252111.44456
2303,264851.343408
2304,272229.820904
2305,197229.797011
2306,197229.797011
2307,194144.369649
2308,251434.568387
2309,272120.628832
2310,231911.571902
2311,216308.321988
2312,175870.983138
2313,181964.863239
2314,193765.40427
2315,180518.250296
2316,202621.634745
2317,190246.818121
2318,181046.138105
2319,198429.416739
2320,206181.145934
2321,263464.199559
2322,206373.816337
2323,187958.057926
2324,188577.688738
2325,228082.160361
2326,188218.939185
2327,225149.433203
2328,227276.991688
2329,192981.842139
2330,191462.177203
2331,319617.602461
2332,357273.941162
2333,308379.588141
2334,265781.852016
2335,261818.297826
2336,303364.478332
2337,215786.215928
2338,265772.851818
2339,249316.792039
2340,342465.903742
2341,221217.538843
2342,249240.802294
2343,228481.147267
2344,245856.627987
2345,271998.097441
2346,234043.745299
2347,213427.315113
2348,242825.605434
2349,159778.661321
2350,264390.019531
2351,254005.18417
2352,274276.25004
2353,256590.181354
2354,151066.458116
2355,173255.400487
2356,159600.465702
2357,225950.921473
2358,195843.080536
2359,142622.614992
2360,112213.938338
2361,135227.760724
2362,258344.830702
2363,136104.486647
2364,168074.815445
2365,235123.893993
2366,216370.575563
2367,249523.311997
2368,212918.916273
2369,249606.951936
2370,176369.667755
2371,178926.565826
2372,210579.055777
2373,258547.096549
2374,280712.459917
2375,245268.85325
2376,278578.811743
2377,315450.978973
2378,159991.105822
2379,222711.740536
2380,156549.32192
2381,175585.798888
2382,214903.16228
2383,226121.581647
2384,235127.984954
2385,150090.804063
2386,138178.354163
2387,129689.120229
2388,115564.649409
2389,126806.877372
2390,137000.724772
2391,125932.18615
2392,102697.476722
2393,177977.225736
2394,144022.468011
2395,204438.334709
2396,161982.353256
2397,208690.830583
2398,122381.765672
2399,21098.8013056
2400,12348.1430846
2401,107644.180403
2402,120451.966191
2403,186928.459631
2404,137331.962257
2405,167697.771604
2406,136610.201183
2407,110694.809822
2408,134476.444624
2409,124331.719795
2410,203212.813519
2411,103270.652953
2412,147097.430431
2413,126481.358785
2414,133227.663652
2415,165818.286509
2416,136185.516315
2417,131417.791569
2418,117178.151248
2419,120635.090068
2420,103084.185473
2421,132624.674321
2422,102552.849838
2423,92409.7238067
2424,168193.726641
2425,242933.634499
2426,114891.174379
2427,109941.46469
2428,185022.840599
2429,102638.936813
2430,131651.816924
2431,120684.672188
2432,128586.171372
2433,125355.812284
2434,132255.07442
2435,143553.768589
2436,92943.9975056
2437,101204.568929
2438,107358.034984
2439,119274.552004
2440,145419.657816
2441,98532.6756221
2442,106959.233282
2443,118366.078458
2444,124498.24147
2445,69531.9182431
2446,123337.846263
2447,213811.081506
2448,149369.095472
2449,109239.994268
2450,165913.783905
2451,125859.761428
2452,222825.546325
2453,71451.8574346
2454,105460.601768
2455,111755.799803
2456,124598.496247
2457,114819.772689
2458,120881.205671
2459,92888.5470193
2460,153342.276339
2461,113774.247624
2462,134402.986338
2463,122046.978458
2464,192343.302941
2465,145214.12526
2466,127337.499119
2467,173405.055015
2468,88072.5441636
2469,102937.801074
2470,204883.59504
2471,210604.619203
2472,196759.239661
2473,106018.24303
2474,86283.8792184
2475,233898.238664
2476,115706.50867
2477,112720.152596
2478,171174.401651
2479,108024.326693
2480,133468.481493
2481,118547.240803
2482,127159.364388
2483,106682.793581
2484,125325.347272
2485,108509.891774
2486,151912.147425
2487,203804.677948
2488,164184.560451
2489,175335.380539
2490,137779.52049
2491,82733.4657375
2492,191641.425404
2493,143238.961168
2494,159509.815873
2495,91959.9989929
2496,239770.321353
2497,158813.656265
2498,100823.043299
2499,81992.8026615
2500,120123.64812
2501,135731.67317
2502,146983.607459
2503,88968.9002413
2504,196959.071546
2505,224585.1093
2506,275675.479812
2507,316768.872247
2508,275675.479812
2509,245817.074147
2510,248190.834084
2511,207090.238384
2512,220621.236884
2513,216868.568416
2514,250837.142162
2515,149839.483596
2516,165551.9151
2517,130301.183641
2518,139879.270191
2519,224540.713363
2520,213398.800633
2521,211315.007875
2522,222528.400329
2523,123993.344053
2524,129055.67188
2525,130059.974326
2526,140831.300414
2527,112788.750643
2528,123563.488852
2529,130853.278792
2530,107305.011641
2531,238445.998925
2532,229675.840113
2533,214483.046309
2534,247228.283215
2535,290853.996449
2536,232555.443181
2537,235578.115876
2538,201071.094254
2539,199426.725744
2540,191881.642536
2541,200632.551721
2542,161732.640891
2543,109766.528659
2544,114028.136065
2545,130106.777028
2546,161475.856879
2547,159127.719231
2548,180798.768326
2549,155514.347571
2550,608707.850057
2551,168834.762962
2552,120147.055223
2553,60867.4776084
2554,100604.863314
2555,113982.789637
2556,69085.0085996
2557,92191.3616733
2558,169383.963131
2559,133573.598419
2560,134969.155412
2561,143419.601555
2562,131390.003002
2563,144351.863318
2564,190638.295717
2565,120883.169077
2566,130601.743384
2567,119280.300057
2568,193260.964547
2569,185116.690661
2570,142712.197063
2571,177162.881954
2572,201829.834506
2573,224406.632246
2574,298083.313542
2575,141426.178207
2576,120929.565348
2577,155742.253539
2578,81854.2920442
2579,12100.0381425
2580,138112.351651
2581,120273.812475
2582,115279.196178
2583,254638.313539
2584,168637.312836
2585,189910.358228
2586,222491.671757
2587,215727.313925
2588,151369.420897
2589,155092.049125
2590,214543.579574
2591,228296.946962
2592,242118.466415
2593,251180.032223
2594,193512.518497
2595,225770.709688
2596,292686.115059
2597,201262.30026
2598,255704.981381
2599,331052.149491
2600,168672.983011
2601,165978.790651
2602,86804.9683342
2603,79769.6944003
2604,70674.7395631
2605,90283.4544269
2606,135307.907827
2607,176435.68804
2608,190371.31191
2609,147822.212673
2610,85322.0572642
2611,140589.671356
2612,157409.426387
2613,107866.550022
2614,115033.368014
2615,156693.484339
2616,130775.811653
2617,205319.867996
2618,180484.527876
2619,235872.73132
2620,178457.695213
2621,184121.171351
2622,191269.503637
2623,259320.53756
2624,284789.037845
2625,319481.927485
2626,170935.604095
2627,209474.010537
2628,336509.334113
2629,389145.009933
2630,318173.153593
2631,374832.926318
2632,334780.020398
2633,283870.637445
2634,321402.545837
2635,164248.84629
2636,210445.758269
2637,181720.859318
2638,249174.939507
2639,188798.298296
2640,155211.037718
2641,102265.659592
2642,196743.020207
2643,141861.128226
2644,144135.881834
2645,122937.794796
2646,117674.47481
2647,126971.780495
2648,150913.242461
2649,143339.384244
2650,156404.699582
2651,164965.532171
2652,346719.979679
2653,270560.872956
2654,263287.643945
2655,314272.193376
2656,304276.881848
2657,300027.130072
2658,274660.270089
2659,291746.331102
2660,307203.552423
2661,306007.670793
2662,304441.450613
2663,279894.456639
2664,270987.839808
2665,297342.505902
2666,280071.299454
2667,178551.562527
2668,201232.754678
2669,191152.60121
2670,288804.3505
2671,201232.754678
2672,211995.784033
2673,220523.965843
2674,225838.342356
2675,195862.40979
2676,208239.962361
2677,206634.280609
2678,259000.776501
2679,266693.567309
2680,283312.785516
2681,347107.866613
2682,311337.477957
2683,380747.506635
2684,298822.606452
2685,315430.077071
2686,258972.245977
2687,276368.266706
2688,247246.314456
2689,227502.587044
2690,351453.030229
2691,196199.260233
2692,152692.517236
2693,218517.201162
2694,153044.432427
2695,215376.363428
2696,206686.432265
2697,201292.954882
2698,187983.116989
2699,188448.95418
2700,173356.824732
2701,161242.657867
2702,127989.455653
2703,173630.090417
2704,152874.093607
2705,112862.906007
2706,107835.615528
2707,121215.125605
2708,116122.483571
2709,91832.9242393
2710,110750.991773
2711,282073.638682
2712,318998.191289
2713,202867.763518
2714,178209.888943
2715,176546.936781
2716,169406.981438
2717,190922.239023
2718,249529.838637
2719,141253.244168
2720,191195.257431
2721,135464.064733
2722,165907.65157
2723,158631.252335
2724,107555.590985
2725,119448.474735
2726,130064.857289
2727,179714.719045
2728,181635.235197
2729,141528.735124
2730,132411.558613
2731,105052.703212
2732,106535.690593
2733,169415.368359
2734,155469.993275
2735,123089.599436
2736,144745.914544
2737,108708.289397
2738,173035.420093
2739,168556.546352
2740,147458.239571
2741,137700.827799
2742,170513.208785
2743,135348.597747
2744,152413.820465
2745,147141.499671
2746,122290.350118
2747,165412.454755
2748,124662.09104
2749,110546.020789
2750,113995.053273
2751,108036.436883
2752,246659.085968
2753,167716.461132
2754,240917.184005
2755,151453.595687
2756,53926.8622877
2757,52255.9885576
2758,56040.5213122
2759,145402.809859
2760,131021.589694
2761,144733.51528
2762,155964.64243
2763,204844.166682
2764,172907.91192
2765,259266.486173
2766,111372.964587
2767,59812.4438016
2768,136795.312233
2769,124961.887086
2770,171651.09503
2771,101574.940349
2772,99967.3210923
2773,165969.674349
2774,145169.509596
2775,126838.65911
2776,161082.871014
2777,169761.952863
2778,123033.51629
2779,131198.970904
2780,121555.102555
2781,85917.4642775
2782,72051.6983703
2783,64620.5511985
2784,120399.043736
2785,136242.31588
2786,14223.7643548
2787,128094.961507
2788,44143.4888619
2789,223869.544988
2790,77431.3202406
2791,122507.925668
2792,44077.7054783
2793,174505.4538
2794,60047.4322561
2795,119031.044853
2796,82630.4911678
2797,234894.965557
2798,98472.5578787
2799,115642.176397
2800,63451.1416074
2801,120301.755846
2802,126716.349579
2803,219496.72207
2804,147639.918494
2805,88814.0406683
2806,89488.6262584
2807,172967.974765
2808,136178.933422
2809,127064.929829
2810,120297.921672
2811,164798.425528
2812,159822.99699
2813,212565.999659
2814,211144.163428
2815,88897.5306586
2816,239267.575489
2817,127222.360926
2818,116029.646095
2819,181008.268432
2820,126118.661458
2821,104307.784919
2822,194889.70974
2823,295872.359285
2824,169989.89678
2825,155914.228208
2826,127749.157104
2827,159757.45033
2828,237069.511225
2829,223448.477737
2830,254152.789417
2831,202649.80365
2832,235137.893356
2833,267714.400493
2834,224991.448303
2835,236359.713114
2836,206854.277351
2837,175719.091003
2838,153900.537481
2839,175582.816277
2840,215194.057878
2841,213166.967948
2842,218978.126155
2843,149772.063018
2844,182212.278674
2845,106849.691727
2846,215350.443948
2847,193351.050141
2848,237620.864946
2849,224388.884587
2850,278483.630198
2851,234982.148003
2852,243018.005359
2853,227943.083563
2854,155795.856596
2855,216610.210123
2856,217129.971017
2857,207242.152602
2858,212303.637899
2859,111329.03736
2860,116242.873715
2861,131281.920074
2862,214729.938933
2863,131386.78253
2864,255427.585458
2865,169147.899186
2866,216924.775939
2867,69164.4446457
2868,136978.692626
2869,118307.451602
2870,132516.727296
2871,83331.2925808
2872,-3248.23408221
2873,97104.0466701
2874,124164.109886
2875,136118.942155
2876,167825.21321
2877,134630.759932
2878,164074.150812
2879,118041.47257
2880,111774.170612
2881,142693.307647
2882,141252.298989
2883,183700.930828
2884,207252.421711
2885,175266.967938
2886,177443.954724
2887,100951.872362
2888,144186.92725
2889,32490.3938668
2890,48920.3312526
2891,153394.494279
2892,15422.1533658
2893,100969.429969
2894,19800.9340376
2895,264192.01087
2896,255499.668521
2897,201793.312012
2898,208539.515462
2899,243195.518617
2900,163824.589095
2901,198679.544346
2902,193181.272698
2903,296203.025266
2904,310453.642713
2905,51071.9100787
2906,238769.796221
2907,117277.507201
2908,116143.775183
2909,196789.083988
2910,49360.6392372
2911,86804.9683342
2912,148048.082764
2913,85972.2409107
2914,70674.7395631
2915,70674.7395631
2916,86912.2538088
2917,157990.921831
2918,111399.852077
2919,242996.52683
