Id,SalePrice
1619,127310.278695
1620,201712.704349
1621,147364.475912
1622,131548.262708
1623,262376.142203
1624,205179.294044
1625,123640.828361
1626,184809.003973
1627,189582.38843
1628,282531.584791
1629,199153.860604
1630,324531.103043
1631,238827.181367
1632,257456.853473
1633,185205.720036
1634,191659.978346
1635,175375.891768
1636,173766.561528
1637,178361.137077
1638,222499.434412
1639,203453.175754
1640,265730.167386
1641,203766.84357
1642,228101.722325
1643,249187.570075
1644,243916.180122
1645,180033.42436
1646,158577.808795
1647,184132.069635
1648,147947.466485
1649,124135.479298
1650,103140.270272
1651,113526.63682
1652,122579.680918
1653,122301.935306
1654,170185.861743
1655,172042.018095
1656,167373.774316
1657,171290.435903
1658,167926.061396
1659,149042.806654
1660,148400.039474
1661,348424.478023
1662,339127.552188
1663,326886.141734
1664,397254.297299
1665,303222.679776
1666,286263.35402
1667,312977.561404
1668,305308.029794
1669,282993.183458
1670,308602.930523
1671,248483.387826
1672,360513.378561
1673,285995.177483
1674,271488.690941
1675,194754.972461
1676,191624.65346
1677,215864.26404
1678,384112.587416
1679,317199.248132
1680,300704.50233
1681,264480.725328
1682,277387.509269
1683,217250.660419
1684,199108.139285
1685,181214.071343
1686,202228.127784
1687,187830.913752
1688,211803.805946
1689,209040.654092
1690,201793.689777
1691,190997.285666
1692,263684.59965
1693,188078.8638
1694,181285.405573
1695,188739.183159
1696,267706.74325
1697,188572.601739
1698,317628.967264
1699,301400.196037
1700,237048.179653
1701,267951.235531
1702,281698.169003
1703,275007.631258
1704,280166.609276
1705,241466.009051
1706,362814.812035
1707,223382.03748
1708,221980.111802
1709,288017.351469
1710,243591.379995
1711,258282.684795
1712,276502.649509
1713,255616.690149
1714,230752.012615
1715,211955.428119
1716,212326.180814
1717,204497.978796
1718,154599.713954
1719,220824.976052
1720,262635.56046
1721,202544.518968
1722,131702.214474
1723,155392.407149
1724,239592.377712
1725,234706.882325
1726,188977.074149
1727,184784.747851
1728,198099.624824
1729,164452.326737
1730,179201.473159
1731,125954.474968
1732,119824.340194
1733,104368.051984
1734,110660.737775
1735,117270.804503
1736,107178.276116
1737,290172.041837
1738,219650.324591
1739,311285.33907
1740,227036.163323
1741,194263.133965
1742,178558.239541
1743,194983.768225
1744,256176.978324
1745,240274.349304
1746,258068.873866
1747,223858.81289
1748,236981.933512
1749,152551.922744
1750,155917.116057
1751,248135.969015
1752,106217.553299
1753,177756.281698
1754,226716.955053
1755,170892.48472
1756,97983.0810461
1757,101753.499747
1758,145160.341619
1759,166866.080542
1760,164801.097977
1761,154178.00313
1762,173483.961526
1763,187401.709514
1764,107555.190721
1765,207567.041205
1766,178658.896946
1767,201952.102542
1768,123462.299995
1769,193267.016118
1770,136147.413171
1771,127898.571832
1772,142420.94476
1773,107752.39595
1774,191169.999086
1775,135268.591766
1776,122661.601182
1777,88381.000423
1778,125384.570205
1779,108844.726674
1780,191924.349737
1781,123759.724631
1782,55776.1137279
1783,138255.291146
1784,76534.8881682
1785,106883.005214
1786,164834.796384
1787,186379.268361
1788,-6476.09912018
1789,99535.8435744
1790,40885.9031085
1791,249165.788176
1792,166707.875183
1793,154879.591617
1794,156483.316141
1795,139997.825141
1796,126440.590411
1797,145993.06932
1798,115875.968493
1799,85911.8315596
1800,115851.022866
1801,112121.942247
1802,177658.975085
1803,186174.140073
1804,132986.012505
1805,138487.660168
1806,150572.44712
1807,170963.187122
1808,124680.479827
1809,100317.582359
1810,138662.089399
1811,87041.4112263
1812,97158.4733064
1813,122418.342854
1814,80418.1553609
1815,2363.75446628
1816,80323.6507913
1817,104666.069614
1818,158091.481471
1819,136858.065964
1820,43027.9736029
1821,142331.269594
1822,178577.445329
1823,12321.4683475
1824,147210.056378
1825,124828.055565
1826,96091.8089386
1827,113212.051458
1828,124880.231486
1829,165296.52842
1830,166968.633258
1831,187757.531633
1832,137687.309532
1833,158373.551076
1834,142351.814081
1835,170255.610027
1836,160711.835365
1837,55588.9387577
1838,134090.485175
1839,73054.6239744
1840,115297.199732
1841,128553.253558
1842,89678.7175812
1843,126013.895711
1844,149638.713841
1845,137575.409593
1846,158934.407844
1847,177287.807177
1848,-7846.19810731
1849,110581.151018
1850,117355.06716
1851,151273.112142
1852,116537.036996
1853,123173.251929
1854,188038.776891
1855,173402.787176
1856,225583.695761
1857,156166.985705
1858,178377.266729
1859,146839.653991
1860,163498.331432
1861,145464.082968
1862,290692.076337
1863,290692.076337
1864,290692.076337
1865,307827.43658
1866,302595.67821
1867,261963.334095
1868,275663.162783
1869,212123.389699
1870,243062.625804
1871,262854.759218
1872,177135.683079
1873,224156.684864
1874,132777.444495
1875,219345.929841
1876,197818.680534
1877,220464.164196
1878,224664.939384
1879,116122.79162
1880,130512.247661
1881,253309.495203
1882,266290.904244
1883,214914.747628
1884,225426.521533
1885,242951.417599
1886,271972.247842
1887,216094.226939
1888,271256.0291
1889,173076.959184
1890,109848.585629
1891,169112.839357
1892,82990.5334183
1893,131448.231275
1894,147690.594968
1895,149963.20327
1896,112617.241675
1897,112548.252686
1898,121887.050794
1899,157763.225012
1900,148150.534442
1901,141656.336704
1902,135351.671547
1903,229215.701782
1904,120503.543504
1905,186069.254917
1906,143484.724328
1907,207886.178272
1908,143963.363097
1909,158481.95225
1910,155110.267861
1911,197991.712464
1912,278926.300509
1913,169224.318295
1914,44764.7591935
1915,257816.627202
1916,6284.1938634
1917,271228.667809
1918,136628.65163
1919,174496.442422
1920,187692.052408
1921,330728.249634
1922,296127.728868
1923,219460.322231
1924,219667.493143
1925,234918.504948
1926,323213.756499
1927,119761.152953
1928,164235.794865
1929,103228.523222
1930,148038.431433
1931,137366.516081
1932,146993.529201
1933,161991.955493
1934,189057.500896
1935,172947.3172
1936,189351.692733
1937,188498.562852
1938,171251.700732
1939,263297.668181
1940,220733.917154
1941,190818.411095
1942,187266.456855
1943,223180.740805
1944,293065.237974
1945,311099.561521
1946,185264.950331
1947,284755.32558
1948,177791.964811
1949,232173.836324
1950,195858.036985
1951,257766.762992
1952,235301.765984
1953,166594.306217
1954,224559.552867
1955,139433.307049
1956,308597.556258
1957,185034.820637
1958,290546.875786
1959,165028.922218
1960,92467.9103566
1961,123562.69145
1962,122579.680918
1963,123034.045889
1964,115881.727239
1965,167026.908459
1966,173109.99466
1967,271165.431824
1968,339751.963621
1969,318502.668657
1970,356264.239073
1971,386750.427791
1972,323146.986403
1973,274126.431497
1974,291695.477543
1975,387190.960238
1976,267204.863839
1977,317000.167799
1978,329092.647214
1979,313995.31948
1980,215352.529335
1981,308853.541898
1982,234790.294428
1983,234790.294428
1984,207616.90529
1985,234574.891674
1986,243093.711054
1987,203958.88185
1988,183885.96626
1989,213765.491206
1990,228650.729087
1991,215864.26404
1992,226841.86237
1993,193823.087999
1994,248264.875002
1995,209335.583323
1996,267120.979985
1997,312077.998877
1998,299345.019233
1999,242020.799028
2000,297733.933596
2001,257667.353463
2002,247411.194709
2003,269509.439375
2004,265725.197674
2005,243526.869324
2006,238037.325578
2007,274667.151729
2008,204443.525996
2009,194462.492253
2010,212804.833255
2011,157335.91928
2012,199876.589918
2013,182482.076376
2014,189304.976199
2015,206445.162107
2016,193148.461117
2017,209983.614687
2018,114530.999736
2019,117064.057584
2020,108825.527044
2021,103596.592777
2022,183453.455189
2023,158483.159979
2024,244930.394624
2025,336823.571696
2026,204634.515883
2027,162107.49199
2028,196167.520806
2029,180658.282117
2030,273392.606799
2031,255305.063989
2032,264606.848856
2033,266887.82806
2034,191147.137465
2035,218732.762336
2036,229981.542682
2037,231284.249083
2038,320117.083802
2039,224911.169535
2040,330798.587933
2041,241899.474821
2042,222353.117793
2043,181344.524568
2044,213433.108532
2045,216947.417695
2046,175431.411685
2047,146696.934912
2048,136180.342496
2049,185866.617693
2050,201317.466367
2051,93725.2863517
2052,136816.1054
2053,134099.819756
2054,59404.7742519
2055,157137.042448
2056,137303.492816
2057,112387.391682
2058,206509.516843
2059,126212.144602
2060,151919.000751
2061,188568.783781
2062,120925.907925
2063,95071.1393301
2064,138114.33027
2065,119181.307769
2066,189309.43515
2067,142254.683554
2068,187626.164624
2069,60752.7932345
2070,100360.223382
2071,73605.9252583
2072,173842.884504
2073,131705.242007
2074,204016.932269
2075,150050.872571
2076,113486.846884
2077,134000.044326
2078,117010.766411
2079,144237.884044
2080,126833.604398
2081,138434.276957
2082,158655.788985
2083,153216.829914
2084,95791.4228054
2085,124436.90828
2086,154266.238507
2087,147351.517212
2088,119815.49702
2089,77427.6660593
2090,148096.383329
2091,92961.084975
2092,132972.484867
2093,133493.059356
2094,139896.744269
2095,155205.032107
2096,79874.9132444
2097,82508.0914596
2098,158529.220016
2099,-2033.33088099
2100,84258.7733145
2101,143559.350332
2102,155688.097295
2103,93923.9658494
2104,181737.347802
2105,113270.152703
2106,48466.6443379
2107,236101.391228
2108,111452.470099
2109,109227.753942
2110,119937.137584
2111,176308.82677
2112,134940.22944
2113,122703.667963
2114,129707.885429
2115,168183.090781
2116,124315.743976
2117,154022.264613
2118,128196.979349
2119,120636.060449
2120,110422.958538
2121,80311.6766776
2122,79041.2024856
2123,87640.2261046
2124,204186.818141
2125,158680.466738
2126,178046.646455
2127,177047.680237
2128,140405.081196
2129,116564.694231
2130,148422.520019
2131,190957.954337
2132,124109.102698
2133,148149.571889
2134,119697.271256
2135,99052.0473155
2136,43209.6301618
2137,123012.213875
2138,133451.519487
2139,163916.398408
2140,127563.139885
2141,150057.844804
2142,123158.402839
2143,149910.042185
2144,127576.320366
2145,123398.182236
2146,157661.821335
2147,168111.580725
2148,147589.355786
2149,141471.05683
2150,214142.839843
2151,136960.005009
2152,148439.881058
2153,152917.677083
2154,94421.8534256
2155,146863.355442
2156,256294.875737
2157,230872.696466
2158,236921.1546
2159,230281.315673
2160,192147.678076
2161,273363.640328
2162,352656.315484
2163,306359.433264
2164,255182.350533
2165,187288.880869
2166,145900.130224
2167,215654.847907
2168,195976.296371
2169,208186.622624
2170,222559.646123
2171,146262.664307
2172,142906.687391
2173,168054.877597
2174,250735.21597
2175,296588.858401
2176,282324.452302
2177,256167.046676
2178,236770.914574
2179,157522.736106
2180,245298.509097
2181,220944.423794
2182,248270.558691
2183,217230.509714
2184,124073.150697
2185,129130.403374
2186,166881.928843
2187,165724.906355
2188,172382.248518
2189,286351.349517
2190,59901.5829885
2191,59901.5829885
2192,57039.9974914
2193,94123.2774466
2194,92372.3456843
2195,83304.7366997
2196,92757.5746009
2197,108792.88326
2198,164574.441399
2199,175562.382499
2200,126670.662926
2201,146640.413354
2202,184954.795607
2203,159697.401058
2204,158564.396769
2205,119229.404892
2206,135964.368322
2207,218081.398761
2208,227109.375136
2209,191997.061766
2210,144077.755376
2211,126323.525267
2212,135814.64937
2213,90420.5548337
2214,144305.886972
2215,101301.764298
2216,158263.056942
2217,8040.62442803
2218,72107.9743303
2219,75844.1890502
2220,56750.9871382
2221,258308.513999
2222,236127.982357
2223,270138.058616
2224,234972.795787
2225,154230.726626
2226,173276.149338
2227,211910.959483
2228,266099.8615
2229,243505.181033
2230,151474.22144
2231,224758.043354
2232,197523.013344
2233,177092.680558
2234,240206.362732
2235,216618.459017
2236,269300.321735
2237,301068.177019
2238,238077.920282
2239,131332.981102
2240,174567.036119
2241,142762.970631
2242,139645.099489
2243,129959.972619
2244,93921.0382821
2245,82948.8594359
2246,129733.689987
2247,116987.648756
2248,110096.551756
2249,119408.425084
2250,131782.087166
2251,125188.592335
2252,195484.012247
2253,164853.587419
2254,180875.594175
2255,195533.078901
2256,196951.996763
2257,218746.815488
2258,192825.527735
2259,187162.117837
2260,163519.299371
2261,209826.164498
2262,228857.43847
2263,295712.012449
2264,360633.943953
2265,183748.182864
2266,276270.773485
2267,315727.723113
2268,340782.557291
2269,176601.231404
2270,193074.6388
2271,226518.753578
2272,215284.383058
2273,168214.323869
2274,183293.212532
2275,177496.453566
2276,194730.493359
2277,195174.268057
2278,165693.435703
2279,121547.407316
2280,86065.5630502
2281,190628.439734
2282,190070.414838
2283,129568.442393
2284,140956.872119
2285,160271.894276
2286,116236.618519
2287,307199.611122
2288,279385.968606
2289,314932.109761
2290,356812.089981
2291,302724.521548
2292,346324.388304
2293,370273.359161
2294,351620.410231
2295,371755.741305
2296,285038.373276
2297,274729.287136
2298,307555.492359
2299,342756.253373
2300,297117.715388
2301,259576.7964
2302,252749.230206
2303,265164.295667
2304,273394.738238
2305,198521.959285
2306,198521.959285
2307,195084.703703
2308,252524.988894
2309,272981.133875
2310,233054.475176
2311,217250.660419
2312,178269.028643
2313,183754.671314
2314,195852.473259
2315,182052.541648
2316,203816.400665
2317,191070.414494
2318,182964.181831
2319,199798.181976
2320,207175.956846
2321,263027.589203
2322,207195.637576
2323,188773.251329
2324,188607.787547
2325,228972.606811
2326,188638.375658
2327,226272.955689
2328,228382.758808
2329,194290.250214
2330,192753.842875
2331,320164.559626
2332,356827.256466
2333,308602.258117
2334,266416.269935
2335,262485.455767
2336,304604.455451
2337,217473.975824
2338,266797.238883
2339,249618.620027
2340,343552.617005
2341,222564.575264
2342,249572.619932
2343,229328.056706
2344,246872.442958
2345,273145.288801
2346,235287.391734
2347,214640.367755
2348,244123.113219
2349,161894.804063
2350,265736.147604
2351,254941.536069
2352,275054.757522
2353,257235.049515
2354,151826.349891
2355,174362.050919
2356,160635.468632
2357,226532.432511
2358,197234.429793
2359,144966.594328
2360,114119.409777
2361,137389.301789
2362,259816.418392
2363,137543.546909
2364,168656.83907
2365,236200.045396
2366,217885.86586
2367,250450.652667
2368,214238.588972
2369,250821.256277
2370,178322.893085
2371,181706.465996
2372,212328.688008
2373,259548.341157
2374,283199.820581
2375,245955.220302
2376,277145.494076
2377,315366.24311
2378,159843.595918
2379,222918.804364
2380,157384.236491
2381,176591.273631
2382,213501.324192
2383,226935.032555
2384,236267.97517
2385,151797.216812
2386,139591.077147
2387,130226.317546
2388,112842.774801
2389,127427.662578
2390,137208.893065
2391,128501.655335
2392,104776.286327
2393,179336.504717
2394,146090.61756
2395,205295.246096
2396,161946.971171
2397,208162.451134
2398,122897.877345
2399,23785.8536231
2400,15185.3800826
2401,108475.921865
2402,121642.856546
2403,187473.979841
2404,137534.95736
2405,168718.374812
2406,137690.488106
2407,112264.326676
2408,136276.147291
2409,125785.939774
2410,201508.350836
2411,105336.761257
2412,146667.840161
2413,128314.962837
2414,132313.132566
2415,166311.793184
2416,137829.73845
2417,132892.40321
2418,117592.115533
2419,122532.336053
2420,105376.080445
2421,132146.101922
2422,104547.092629
2423,91014.9802793
2424,167909.084146
2425,242206.221152
2426,116385.566047
2427,109206.35377
2428,185240.512839
2429,104605.561999
2430,133478.011267
2431,121257.069329
2432,128618.759756
2433,126805.687646
2434,133569.494827
2435,144789.695624
2436,91828.3299706
2437,103250.211798
2438,108797.930495
2439,119628.661171
2440,146822.08103
2441,100009.064321
2442,106743.190947
2443,118978.667184
2444,123825.735535
2445,69903.9165304
2446,123404.824837
2447,213692.430534
2448,149341.254724
2449,110469.172594
2450,165793.407242
2451,126000.235232
2452,220315.902103
2453,71182.1451315
2454,102369.133518
2455,111173.094684
2456,126573.095952
2457,115566.562304
2458,122679.087242
2459,94637.0964005
2460,154978.760968
2461,114353.620555
2462,134085.000939
2463,122581.968272
2464,192193.801606
2465,146353.708784
2466,127748.219951
2467,173579.608226
2468,87922.9470387
2469,103371.889054
2470,204454.49404
2471,209999.171853
2472,197887.31072
2473,108609.297885
2474,87717.6854208
2475,233135.324326
2476,117084.838583
2477,114048.802457
2478,171614.821117
2479,109667.102967
2480,134560.77884
2481,119870.263545
2482,127923.534758
2483,108503.699545
2484,127189.615675
2485,110108.09579
2486,151429.157139
2487,200224.622715
2488,163892.70964
2489,174238.340721
2490,137799.8328
2491,81979.3284847
2492,191643.793784
2493,141043.4694
2494,159845.285473
2495,92300.1712622
2496,236706.31053
2497,160729.145582
2498,102771.106149
2499,80575.5213281
2500,122261.301191
2501,136432.442652
2502,146765.484033
2503,90165.4157759
2504,198476.694773
2505,225250.742257
2506,276195.576422
2507,316397.422817
2508,276195.576422
2509,246315.130323
2510,249025.732921
2511,208251.071115
2512,222362.242142
2513,218800.768635
2514,249083.234272
2515,151520.636964
2516,167474.545293
2517,132136.847736
2518,140794.223852
2519,226286.517277
2520,215112.999969
2521,212971.856014
2522,223964.265538
2523,125539.596371
2524,130466.810367
2525,132009.187148
2526,143069.117636
2527,114602.868847
2528,125153.994117
2529,131982.242105
2530,107459.374421
2531,238984.875635
2532,231405.756806
2533,216190.1896
2534,247484.215704
2535,291844.855523
2536,232996.234222
2537,236396.225416
2538,202831.73152
2539,201208.636994
2540,192787.496449
2541,202231.386019
2542,163603.563517
2543,112331.636168
2544,116209.484861
2545,131124.463776
2546,163343.669321
2547,159714.382057
2548,178400.168291
2549,157581.116706
2550,602756.075546
2551,168831.865658
2552,121464.569083
2553,59901.5829885
2554,101538.554565
2555,114171.701567
2556,71923.7610095
2557,94306.881134
2558,168632.845715
2559,133988.41554
2560,133949.466239
2561,143859.856949
2562,131472.023297
2563,144560.914546
2564,189777.989065
2565,118385.728266
2566,129331.128681
2567,122071.960258
2568,194186.376364
2569,186134.359619
2570,144890.592799
2571,177974.550162
2572,203582.502793
2573,225307.9672
2574,292160.811222
2575,143742.770591
2576,121095.990001
2577,155954.592647
2578,82927.1938254
2579,13222.3853202
2580,136105.049249
2581,121491.479229
2582,114391.72868
2583,255554.080766
2584,169667.761058
2585,190887.605293
2586,223944.425728
2587,216685.523365
2588,153553.09336
2589,156609.481176
2590,216033.253419
2591,222900.762827
2592,242156.883684
2593,251854.928289
2594,195002.840071
2595,227067.074113
2596,292918.93314
2597,202058.217449
2598,256313.847655
2599,331031.759747
2600,162893.466249
2601,167522.336321
2602,89296.7189726
2603,82786.420237
2604,73181.9864882
2605,92412.285559
2606,137597.658072
2607,177583.145436
2608,189467.576387
2609,149764.728727
2610,87245.5456532
2611,141326.869687
2612,157361.515866
2613,110096.551756
2614,116769.989171
2615,158335.381704
2616,132663.148456
2617,205547.24564
2618,183152.403958
2619,235898.885376
2620,180248.868017
2621,185729.355048
2622,192905.922783
2623,260729.220167
2624,284467.703875
2625,319084.872268
2626,172029.917036
2627,211077.150912
2628,336245.596552
2629,389628.157375
2630,317730.228883
2631,373455.451782
2632,334976.999915
2633,284045.405064
2634,320504.391776
2635,165622.272937
2636,211740.093095
2637,183335.043792
2638,250519.760121
2639,188622.307836
2640,156772.097969
2641,104317.816908
2642,198889.806317
2643,143697.780173
2644,145360.090484
2645,125002.315889
2646,120129.890249
2647,129016.155313
2648,153266.832943
2649,143003.675668
2650,159057.527332
2651,167050.271793
2652,345765.633816
2653,271603.357245
2654,263339.952142
2655,315105.932112
2656,304017.079194
2657,300032.714453
2658,275626.854857
2659,291812.113818
2660,306711.445153
2661,306885.024386
2662,304644.888182
2663,279772.24844
2664,271828.22903
2665,298291.494032
2666,280852.655472
2667,179518.978885
2668,202305.637679
2669,192068.83146
2670,289159.215855
2671,202305.637679
2672,212489.671631
2673,221205.007156
2674,225511.600496
2675,196944.6076
2676,209569.145945
2677,207073.716505
2678,260176.343632
2679,268313.337462
2680,284502.772699
2681,347314.154089
2682,311697.835359
2683,380408.827186
2684,299344.313708
2685,315222.626107
2686,260397.457346
2687,277459.901495
2688,247674.285336
2689,229196.546541
2690,350528.20103
2691,198115.137549
2692,153858.804987
2693,219764.941046
2694,153779.630151
2695,216366.012275
2696,207984.03845
2697,203370.182384
2698,189599.204634
2699,190119.181544
2700,175097.73943
2701,163466.365946
2702,129692.383777
2703,170462.968895
2704,152056.48603
2705,114789.071035
2706,109706.980632
2707,123022.295776
2708,117999.182696
2709,93284.1311794
2710,112164.776431
2711,280649.280499
2712,319152.812217
2713,204215.810091
2714,181457.981526
2715,179308.551008
2716,172436.726213
2717,192718.2639
2718,250455.402379
2719,142785.795467
2720,192147.252598
2721,136725.35835
2722,167454.138265
2723,159590.841651
2724,109017.533089
2725,120759.335827
2726,132063.375937
2727,178607.980104
2728,180605.759322
2729,143048.434577
2730,133619.752686
2731,107125.656648
2732,108114.859963
2733,168360.512958
2734,155771.575145
2735,123595.257678
2736,144514.060156
2737,109934.026745
2738,173473.833988
2739,169426.499594
2740,148983.166064
2741,138468.050531
2742,170519.330906
2743,135722.148644
2744,152701.897932
2745,147097.653382
2746,123006.691135
2747,162972.113596
2748,124310.316224
2749,112147.683923
2750,115500.113913
2751,109227.031723
2752,243206.503431
2753,167388.293672
2754,242699.360541
2755,153217.297248
2756,54462.1725251
2757,54915.8967769
2758,56124.3260206
2759,146627.525524
2760,132238.063807
2761,145841.312817
2762,156173.864732
2763,203534.362261
2764,170969.169282
2765,257242.473023
2766,114193.137385
2767,59074.8649602
2768,137324.414697
2769,126274.092435
2770,172941.497017
2771,103730.659367
2772,101312.7541
2773,164356.350193
2774,146498.76359
2775,125335.072742
2776,158860.399181
2777,169254.03505
2778,125027.196401
2779,131077.7837
2780,122857.162331
2781,87331.1774809
2782,74159.358422
2783,65363.3494877
2784,122485.27445
2785,137137.885141
2786,16814.4675898
2787,130140.406926
2788,45531.4276261
2789,221891.557091
2790,78693.5301603
2791,124691.218627
2792,45329.9652385
2793,172544.900243
2794,61696.9853356
2795,118927.181852
2796,84470.5252848
2797,235844.962113
2798,99100.0815796
2799,114447.191287
2800,64742.3990873
2801,121454.676603
2802,127262.06108
2803,219725.794532
2804,143650.551433
2805,87387.2557619
2806,91307.1140053
2807,175141.347494
2808,137498.334526
2809,129431.603042
2810,121657.596863
2811,164528.922432
2812,161046.580699
2813,211856.935515
2814,210470.725329
2815,90535.5153339
2816,239710.746777
2817,129596.198233
2818,118437.838419
2819,182150.398183
2820,126281.366875
2821,105901.407896
2822,193971.196123
2823,297207.268107
2824,171918.96026
2825,151301.730171
2826,127806.510692
2827,160899.153109
2828,236599.541707
2829,223275.890889
2830,255309.11586
2831,204194.399342
2832,235221.50625
2833,268366.206287
2834,226381.948468
2835,236897.576018
2836,209180.038888
2837,177179.783744
2838,155140.438169
2839,177598.12357
2840,216869.429078
2841,214812.68155
2842,220677.869135
2843,151763.649894
2844,182715.393754
2845,108807.400282
2846,217454.905182
2847,195147.509625
2848,238231.035201
2849,225714.162034
2850,279234.546989
2851,235521.623465
2852,243455.126025
2853,229383.289916
2854,157499.372773
2855,217333.641138
2856,218910.844296
2857,209475.157303
2858,213333.841795
2859,111358.15158
2860,118735.737711
2861,133088.53331
2862,216235.395326
2863,133244.976333
2864,255891.000814
2865,169112.839357
2866,218007.319708
2867,71660.3563777
2868,138214.745416
2869,118279.081265
2870,132572.102817
2871,83410.3303846
2872,-711.50846902
2873,95775.5355306
2874,126085.048756
2875,138291.703804
2876,167644.054106
2877,135913.988735
2878,165022.515145
2879,120048.84968
2880,113434.589049
2881,143256.719906
2882,142093.892264
2883,184509.656017
2884,205208.559275
2885,173972.511801
2886,177983.360204
2887,102600.933117
2888,145438.249049
2889,34051.6438771
2890,51165.2915507
2891,156029.550276
2892,15795.6001648
2893,101292.957817
2894,20357.9226264
2895,264568.264891
2896,256490.003253
2897,203028.126373
2898,208201.268759
2899,243633.343591
2900,165227.121269
2901,199317.419489
2902,194539.004464
2903,294992.298215
2904,309410.001894
2905,48157.8422175
2906,238272.836867
2907,119003.159647
2908,116954.637935
2909,197570.166258
2910,52348.3679947
2911,89296.7189726
2912,147397.762494
2913,88569.6393315
2914,73181.9864882
2915,73181.9864882
2916,89098.5630785
2917,157757.345284
2918,112374.674846
2919,243470.345411
